r,z,plas.ne (1/m^3) @ 13: Time=0.1 s /  p0=1.3332 Pa /  Power=100 W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=200W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=300W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=400W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=500W
187,-20.45454545,3.51E+13,8.56E+13,1.40E+14,1.95E+14,2.52E+14
187,-20.45454545,5.74E+13,1.29E+14,2.02E+14,2.76E+14,3.51E+14
187,-20.45454545,7.00E+13,1.51E+14,2.34E+14,3.17E+14,4.00E+14
187,-20.45454545,7.81E+13,1.65E+14,2.53E+14,3.42E+14,4.30E+14
187,-20.45454545,8.35E+13,1.75E+14,2.66E+14,3.58E+14,4.50E+14
187,-13.63636364,4.01E+13,9.75E+13,1.59E+14,2.22E+14,2.86E+14
187,-13.63636364,6.61E+13,1.48E+14,2.31E+14,3.15E+14,4.00E+14
187,-13.63636364,8.09E+13,1.74E+14,2.69E+14,3.64E+14,4.59E+14
187,-13.63636364,9.07E+13,1.92E+14,2.93E+14,3.95E+14,4.96E+14
187,-13.63636364,9.74E+13,2.03E+14,3.09E+14,4.16E+14,5.22E+14
187,-6.818181818,4.61E+13,1.12E+14,1.82E+14,2.54E+14,3.27E+14
187,-6.818181818,7.67E+13,1.71E+14,2.67E+14,3.63E+14,4.61E+14
187,-6.818181818,9.46E+13,2.03E+14,3.12E+14,4.22E+14,5.32E+14
187,-6.818181818,1.06E+14,2.24E+14,3.42E+14,4.60E+14,5.79E+14
187,-6.818181818,1.15E+14,2.39E+14,3.63E+14,4.87E+14,6.11E+14
187,0,5.60E+13,1.35E+14,2.19E+14,3.05E+14,3.91E+14
187,0,9.50E+13,2.09E+14,3.26E+14,4.43E+14,5.61E+14
187,0,1.18E+14,2.52E+14,3.86E+14,5.21E+14,6.56E+14
187,0,1.35E+14,2.81E+14,4.28E+14,5.75E+14,7.21E+14
187,0,1.46E+14,3.02E+14,4.58E+14,6.13E+14,7.69E+14
187.0551088,62.39917132,2.16E+15,5.32E+15,8.97E+15,1.29E+16,1.71E+16
187.0551088,62.39917132,8.01E+15,1.98E+16,3.29E+16,4.66E+16,6.06E+16
187.0551088,62.39917132,1.69E+16,4.04E+16,6.54E+16,9.11E+16,1.17E+17
187.0551088,62.39917132,2.79E+16,6.47E+16,1.03E+17,1.42E+17,1.81E+17
187.0551088,62.39917132,4.05E+16,9.14E+16,1.44E+17,1.96E+17,2.49E+17
187.2618609,-150,3.75E+12,9.45E+12,1.57E+13,2.23E+13,2.91E+13
187.2618609,-150,3.87E+12,9.03E+12,1.44E+13,2.00E+13,2.55E+13
187.2618609,-150,3.58E+12,8.05E+12,1.26E+13,1.72E+13,2.19E+13
187.2618609,-150,3.28E+12,7.18E+12,1.11E+13,1.51E+13,1.91E+13
187.2618609,-150,3.00E+12,6.46E+12,9.96E+12,1.35E+13,1.70E+13
187.2627967,-143.1818182,3.80E+12,9.56E+12,1.59E+13,2.26E+13,2.94E+13
187.2627967,-143.1818182,3.94E+12,9.19E+12,1.47E+13,2.03E+13,2.60E+13
187.2627967,-143.1818182,3.66E+12,8.22E+12,1.29E+13,1.76E+13,2.23E+13
187.2627967,-143.1818182,3.36E+12,7.36E+12,1.14E+13,1.55E+13,1.96E+13
187.2627967,-143.1818182,3.08E+12,6.64E+12,1.02E+13,1.38E+13,1.74E+13
187.2642964,-136.3636364,3.94E+12,9.92E+12,1.65E+13,2.34E+13,3.05E+13
187.2642964,-136.3636364,4.15E+12,9.68E+12,1.55E+13,2.14E+13,2.73E+13
187.2642964,-136.3636364,3.90E+12,8.76E+12,1.37E+13,1.88E+13,2.38E+13
187.2642964,-136.3636364,3.62E+12,7.92E+12,1.23E+13,1.67E+13,2.10E+13
187.2642964,-136.3636364,3.35E+12,7.21E+12,1.11E+13,1.50E+13,1.89E+13
187.2658738,-129.5454545,4.18E+12,1.05E+13,1.75E+13,2.48E+13,3.22E+13
187.2658738,-129.5454545,4.50E+12,1.05E+13,1.68E+13,2.32E+13,2.96E+13
187.2658738,-129.5454545,4.31E+12,9.66E+12,1.52E+13,2.07E+13,2.62E+13
187.2658738,-129.5454545,4.05E+12,8.86E+12,1.37E+13,1.86E+13,2.35E+13
187.2658738,-129.5454545,3.79E+12,8.16E+12,1.26E+13,1.70E+13,2.14E+13
187.2672376,-122.7272727,4.52E+12,1.14E+13,1.89E+13,2.67E+13,3.48E+13
187.2672376,-122.7272727,5.02E+12,1.17E+13,1.87E+13,2.58E+13,3.29E+13
187.2672376,-122.7272727,4.91E+12,1.10E+13,1.72E+13,2.35E+13,2.98E+13
187.2672376,-122.7272727,4.69E+12,1.02E+13,1.59E+13,2.15E+13,2.72E+13
187.2672376,-122.7272727,4.45E+12,9.57E+12,1.47E+13,1.99E+13,2.51E+13
187.2682799,-115.9090909,4.98E+12,1.25E+13,2.07E+13,2.93E+13,3.82E+13
187.2682799,-115.9090909,5.71E+12,1.33E+13,2.12E+13,2.92E+13,3.74E+13
187.2682799,-115.9090909,5.71E+12,1.28E+13,2.00E+13,2.73E+13,3.47E+13
187.2682799,-115.9090909,5.56E+12,1.21E+13,1.88E+13,2.55E+13,3.22E+13
187.2682799,-115.9090909,5.35E+12,1.15E+13,1.77E+13,2.39E+13,3.01E+13
187.2690016,-109.0909091,5.56E+12,1.39E+13,2.31E+13,3.26E+13,4.24E+13
187.2690016,-109.0909091,6.60E+12,1.53E+13,2.44E+13,3.37E+13,4.31E+13
187.2690016,-109.0909091,6.76E+12,1.51E+13,2.37E+13,3.23E+13,4.10E+13
187.2690016,-109.0909091,6.70E+12,1.46E+13,2.26E+13,3.07E+13,3.88E+13
187.2690016,-109.0909091,6.54E+12,1.40E+13,2.16E+13,2.92E+13,3.68E+13
187.2694591,-102.2727273,6.28E+12,1.57E+13,2.60E+13,3.67E+13,4.78E+13
187.2694591,-102.2727273,7.73E+12,1.79E+13,2.86E+13,3.94E+13,5.04E+13
187.2694591,-102.2727273,8.11E+12,1.81E+13,2.83E+13,3.86E+13,4.90E+13
187.2694591,-102.2727273,8.17E+12,1.78E+13,2.76E+13,3.74E+13,4.73E+13
187.2694591,-102.2727273,8.09E+12,1.74E+13,2.67E+13,3.61E+13,4.55E+13
187.2697309,-95.45454545,7.15E+12,1.78E+13,2.95E+13,4.17E+13,5.42E+13
187.2697309,-95.45454545,9.13E+12,2.11E+13,3.36E+13,4.64E+13,5.93E+13
187.2697309,-95.45454545,9.78E+12,2.18E+13,3.41E+13,4.66E+13,5.91E+13
187.2697309,-95.45454545,1.00E+13,2.18E+13,3.38E+13,4.59E+13,5.80E+13
187.2697309,-95.45454545,1.01E+13,2.16E+13,3.32E+13,4.49E+13,5.66E+13
187.2698955,-88.63636364,8.21E+12,2.04E+13,3.37E+13,4.76E+13,6.19E+13
187.2698955,-88.63636364,1.08E+13,2.51E+13,3.99E+13,5.50E+13,7.03E+13
187.2698955,-88.63636364,1.19E+13,2.65E+13,4.14E+13,5.65E+13,7.17E+13
187.2698955,-88.63636364,1.24E+13,2.69E+13,4.17E+13,5.66E+13,7.15E+13
187.2698955,-88.63636364,1.25E+13,2.69E+13,4.15E+13,5.61E+13,7.07E+13
187.2700098,-81.81818182,9.47E+12,2.35E+13,3.88E+13,5.48E+13,7.11E+13
187.2700098,-81.81818182,1.29E+13,2.99E+13,4.75E+13,6.55E+13,8.37E+13
187.2700098,-81.81818182,1.45E+13,3.22E+13,5.04E+13,6.88E+13,8.73E+13
187.2700098,-81.81818182,1.53E+13,3.32E+13,5.15E+13,6.99E+13,8.83E+13
187.2700098,-81.81818182,1.57E+13,3.36E+13,5.18E+13,7.00E+13,8.83E+13
187.2701071,-75,1.10E+13,2.72E+13,4.48E+13,6.31E+13,8.20E+13
187.2701071,-75,1.54E+13,3.56E+13,5.66E+13,7.80E+13,9.96E+13
187.2701071,-75,1.76E+13,3.91E+13,6.11E+13,8.34E+13,1.06E+14
187.2701071,-75,1.88E+13,4.08E+13,6.32E+13,8.58E+13,1.08E+14
187.2701071,-75,1.95E+13,4.17E+13,6.42E+13,8.67E+13,1.09E+14
187.2702055,-68.18181818,1.27E+13,3.15E+13,5.18E+13,7.30E+13,9.47E+13
187.2702055,-68.18181818,1.84E+13,4.24E+13,6.74E+13,9.28E+13,1.18E+14
187.2702055,-68.18181818,2.14E+13,4.74E+13,7.40E+13,1.01E+14,1.28E+14
187.2702055,-68.18181818,2.31E+13,5.01E+13,7.75E+13,1.05E+14,1.33E+14
187.2702055,-68.18181818,2.41E+13,5.15E+13,7.93E+13,1.07E+14,1.35E+14
187.2703134,-61.36363636,1.48E+13,3.65E+13,6.01E+13,8.46E+13,1.10E+14
187.2703134,-61.36363636,2.20E+13,5.05E+13,8.02E+13,1.10E+14,1.41E+14
187.2703134,-61.36363636,2.59E+13,5.73E+13,8.94E+13,1.22E+14,1.54E+14
187.2703134,-61.36363636,2.83E+13,6.12E+13,9.45E+13,1.28E+14,1.62E+14
187.2703134,-61.36363636,2.98E+13,6.34E+13,9.75E+13,1.32E+14,1.66E+14
187.2704495,-54.54545455,1.72E+13,4.24E+13,6.96E+13,9.80E+13,1.27E+14
187.2704495,-54.54545455,2.63E+13,6.01E+13,9.52E+13,1.31E+14,1.67E+14
187.2704495,-54.54545455,3.13E+13,6.90E+13,1.08E+14,1.46E+14,1.86E+14
187.2704495,-54.54545455,3.44E+13,7.43E+13,1.15E+14,1.55E+14,1.96E+14
187.2704495,-54.54545455,3.65E+13,7.76E+13,1.19E+14,1.61E+14,2.03E+14
187.2706005,-47.72727273,2.00E+13,4.92E+13,8.07E+13,1.13E+14,1.47E+14
187.2706005,-47.72727273,3.12E+13,7.12E+13,1.13E+14,1.55E+14,1.97E+14
187.2706005,-47.72727273,3.76E+13,8.27E+13,1.29E+14,1.75E+14,2.22E+14
187.2706005,-47.72727273,4.17E+13,8.98E+13,1.39E+14,1.88E+14,2.37E+14
187.2706005,-47.72727273,4.45E+13,9.44E+13,1.45E+14,1.95E+14,2.46E+14
187.2706868,-27.27272727,3.11E+13,7.61E+13,1.24E+14,1.75E+14,2.26E+14
187.2706868,-27.27272727,5.13E+13,1.16E+14,1.83E+14,2.51E+14,3.19E+14
187.2706868,-27.27272727,6.36E+13,1.39E+14,2.16E+14,2.93E+14,3.71E+14
187.2706868,-27.27272727,7.23E+13,1.55E+14,2.39E+14,3.23E+14,4.07E+14
187.2706868,-27.27272727,7.88E+13,1.67E+14,2.56E+14,3.46E+14,4.35E+14
187.2707306,-40.90909091,2.32E+13,5.70E+13,9.35E+13,1.31E+14,1.70E+14
187.2707306,-40.90909091,3.70E+13,8.41E+13,1.33E+14,1.83E+14,2.32E+14
187.2707306,-40.90909091,4.50E+13,9.87E+13,1.54E+14,2.09E+14,2.64E+14
187.2707306,-40.90909091,5.03E+13,1.08E+14,1.66E+14,2.25E+14,2.84E+14
187.2707306,-40.90909091,5.39E+13,1.14E+14,1.75E+14,2.36E+14,2.98E+14
187.2707931,-34.09090909,2.69E+13,6.60E+13,1.08E+14,1.52E+14,1.96E+14
187.2707931,-34.09090909,4.37E+13,9.90E+13,1.56E+14,2.14E+14,2.73E+14
187.2707931,-34.09090909,5.36E+13,1.17E+14,1.82E+14,2.48E+14,3.14E+14
187.2707931,-34.09090909,6.04E+13,1.30E+14,2.00E+14,2.70E+14,3.40E+14
187.2707931,-34.09090909,6.52E+13,1.38E+14,2.12E+14,2.86E+14,3.60E+14
187.2716207,-20.45454545,3.60E+13,8.79E+13,1.44E+14,2.01E+14,2.60E+14
187.2716207,-20.45454545,6.04E+13,1.36E+14,2.15E+14,2.94E+14,3.74E+14
187.2716207,-20.45454545,7.60E+13,1.66E+14,2.58E+14,3.51E+14,4.43E+14
187.2716207,-20.45454545,8.74E+13,1.88E+14,2.90E+14,3.93E+14,4.95E+14
187.2716207,-20.45454545,9.64E+13,2.05E+14,3.16E+14,4.27E+14,5.38E+14
187.3476198,-13.63636364,4.20E+13,1.02E+14,1.66E+14,2.33E+14,3.01E+14
187.3476198,-13.63636364,7.21E+13,1.63E+14,2.56E+14,3.51E+14,4.46E+14
187.3476198,-13.63636364,9.27E+13,2.03E+14,3.15E+14,4.28E+14,5.41E+14
187.3476198,-13.63636364,1.09E+14,2.34E+14,3.61E+14,4.88E+14,6.16E+14
187.3476198,-13.63636364,1.22E+14,2.60E+14,3.99E+14,5.39E+14,6.79E+14
187.3964638,68.16704643,2.02E+15,4.99E+15,8.41E+15,1.21E+16,1.61E+16
187.3964638,68.16704643,7.50E+15,1.86E+16,3.09E+16,4.37E+16,5.69E+16
187.3964638,68.16704643,1.58E+16,3.79E+16,6.14E+16,8.56E+16,1.10E+17
187.3964638,68.16704643,2.61E+16,6.07E+16,9.68E+16,1.33E+17,1.70E+17
187.3964638,68.16704643,3.79E+16,8.59E+16,1.35E+17,1.85E+17,2.35E+17
187.616135,81.55545733,1.54E+15,3.81E+15,6.43E+15,9.27E+15,1.23E+16
187.616135,81.55545733,5.67E+15,1.41E+16,2.34E+16,3.32E+16,4.33E+16
187.616135,81.55545733,1.19E+16,2.86E+16,4.66E+16,6.50E+16,8.38E+16
187.616135,81.55545733,1.97E+16,4.60E+16,7.36E+16,1.02E+17,1.30E+17
187.616135,81.55545733,2.86E+16,6.52E+16,1.03E+17,1.42E+17,1.80E+17
187.6284662,-150,3.77E+12,9.49E+12,1.58E+13,2.24E+13,2.92E+13
187.6284662,-150,3.87E+12,9.02E+12,1.44E+13,1.99E+13,2.55E+13
187.6284662,-150,3.57E+12,8.01E+12,1.26E+13,1.72E+13,2.18E+13
187.6284662,-150,3.27E+12,7.14E+12,1.11E+13,1.50E+13,1.90E+13
187.6284662,-150,2.99E+12,6.42E+12,9.88E+12,1.34E+13,1.68E+13
187.6307121,-143.1818182,3.81E+12,9.61E+12,1.60E+13,2.27E+13,2.95E+13
187.6307121,-143.1818182,3.94E+12,9.18E+12,1.47E+13,2.03E+13,2.60E+13
187.6307121,-143.1818182,3.65E+12,8.18E+12,1.28E+13,1.75E+13,2.23E+13
187.6307121,-143.1818182,3.35E+12,7.32E+12,1.13E+13,1.54E+13,1.95E+13
187.6307121,-143.1818182,3.07E+12,6.60E+12,1.02E+13,1.37E+13,1.73E+13
187.6343113,-136.3636364,3.96E+12,9.96E+12,1.66E+13,2.35E+13,3.06E+13
187.6343113,-136.3636364,4.15E+12,9.67E+12,1.55E+13,2.14E+13,2.73E+13
187.6343113,-136.3636364,3.89E+12,8.72E+12,1.37E+13,1.87E+13,2.37E+13
187.6343113,-136.3636364,3.61E+12,7.87E+12,1.22E+13,1.66E+13,2.09E+13
187.6343113,-136.3636364,3.34E+12,7.16E+12,1.10E+13,1.49E+13,1.88E+13
187.638097,-129.5454545,4.20E+12,1.06E+13,1.75E+13,2.49E+13,3.24E+13
187.638097,-129.5454545,4.51E+12,1.05E+13,1.68E+13,2.32E+13,2.96E+13
187.638097,-129.5454545,4.30E+12,9.63E+12,1.51E+13,2.06E+13,2.62E+13
187.638097,-129.5454545,4.04E+12,8.82E+12,1.37E+13,1.86E+13,2.35E+13
187.638097,-129.5454545,3.78E+12,8.12E+12,1.25E+13,1.69E+13,2.13E+13
187.6413702,-122.7272727,4.54E+12,1.14E+13,1.89E+13,2.68E+13,3.49E+13
187.6413702,-122.7272727,5.02E+12,1.17E+13,1.87E+13,2.58E+13,3.30E+13
187.6413702,-122.7272727,4.90E+12,1.10E+13,1.72E+13,2.35E+13,2.98E+13
187.6413702,-122.7272727,4.68E+12,1.02E+13,1.58E+13,2.15E+13,2.71E+13
187.6413702,-122.7272727,4.44E+12,9.53E+12,1.47E+13,1.98E+13,2.50E+13
187.6438718,-115.9090909,5.00E+12,1.25E+13,2.08E+13,2.94E+13,3.83E+13
187.6438718,-115.9090909,5.72E+12,1.33E+13,2.12E+13,2.93E+13,3.75E+13
187.6438718,-115.9090909,5.71E+12,1.28E+13,2.00E+13,2.73E+13,3.47E+13
187.6438718,-115.9090909,5.55E+12,1.21E+13,1.88E+13,2.55E+13,3.22E+13
187.6438718,-115.9090909,5.34E+12,1.15E+13,1.77E+13,2.39E+13,3.01E+13
187.6456039,-109.0909091,5.59E+12,1.40E+13,2.32E+13,3.28E+13,4.26E+13
187.6456039,-109.0909091,6.62E+12,1.53E+13,2.45E+13,3.38E+13,4.32E+13
187.6456039,-109.0909091,6.77E+12,1.51E+13,2.37E+13,3.23E+13,4.11E+13
187.6456039,-109.0909091,6.70E+12,1.46E+13,2.27E+13,3.08E+13,3.89E+13
187.6456039,-109.0909091,6.54E+12,1.41E+13,2.17E+13,2.93E+13,3.69E+13
187.6467019,-102.2727273,6.31E+12,1.58E+13,2.61E+13,3.69E+13,4.80E+13
187.6467019,-102.2727273,7.75E+12,1.80E+13,2.87E+13,3.95E+13,5.06E+13
187.6467019,-102.2727273,8.12E+12,1.81E+13,2.84E+13,3.88E+13,4.92E+13
187.6467019,-102.2727273,8.18E+12,1.78E+13,2.77E+13,3.76E+13,4.75E+13
187.6467019,-102.2727273,8.11E+12,1.74E+13,2.68E+13,3.63E+13,4.58E+13
187.6473542,-95.45454545,7.19E+12,1.79E+13,2.96E+13,4.19E+13,5.44E+13
187.6473542,-95.45454545,9.16E+12,2.12E+13,3.38E+13,4.66E+13,5.96E+13
187.6473542,-95.45454545,9.82E+12,2.19E+13,3.43E+13,4.69E+13,5.95E+13
187.6473542,-95.45454545,1.01E+13,2.19E+13,3.40E+13,4.62E+13,5.84E+13
187.6473542,-95.45454545,1.01E+13,2.17E+13,3.35E+13,4.53E+13,5.71E+13
187.6477492,-88.63636364,8.25E+12,2.05E+13,3.39E+13,4.79E+13,6.22E+13
187.6477492,-88.63636364,1.09E+13,2.52E+13,4.01E+13,5.54E+13,7.07E+13
187.6477492,-88.63636364,1.19E+13,2.66E+13,4.17E+13,5.69E+13,7.23E+13
187.6477492,-88.63636364,1.24E+13,2.71E+13,4.21E+13,5.71E+13,7.22E+13
187.6477492,-88.63636364,1.27E+13,2.72E+13,4.19E+13,5.67E+13,7.15E+13
187.6480235,-81.81818182,9.52E+12,2.36E+13,3.90E+13,5.50E+13,7.15E+13
187.6480235,-81.81818182,1.30E+13,3.00E+13,4.78E+13,6.60E+13,8.43E+13
187.6480235,-81.81818182,1.46E+13,3.25E+13,5.08E+13,6.94E+13,8.80E+13
187.6480235,-81.81818182,1.54E+13,3.36E+13,5.21E+13,7.07E+13,8.93E+13
187.6480235,-81.81818182,1.59E+13,3.40E+13,5.25E+13,7.10E+13,8.95E+13
187.6482569,-75,1.10E+13,2.73E+13,4.50E+13,6.35E+13,8.24E+13
187.6482569,-75,1.56E+13,3.58E+13,5.70E+13,7.86E+13,1.00E+14
187.6482569,-75,1.78E+13,3.95E+13,6.18E+13,8.42E+13,1.07E+14
187.6482569,-75,1.90E+13,4.14E+13,6.41E+13,8.69E+13,1.10E+14
187.6482569,-75,1.98E+13,4.23E+13,6.52E+13,8.82E+13,1.11E+14
187.6484933,-68.18181818,1.28E+13,3.16E+13,5.21E+13,7.34E+13,9.53E+13
187.6484933,-68.18181818,1.86E+13,4.28E+13,6.80E+13,9.36E+13,1.19E+14
187.6484933,-68.18181818,2.16E+13,4.79E+13,7.49E+13,1.02E+14,1.30E+14
187.6484933,-68.18181818,2.34E+13,5.09E+13,7.87E+13,1.07E+14,1.35E+14
187.6484933,-68.18181818,2.46E+13,5.26E+13,8.09E+13,1.09E+14,1.38E+14
187.6487521,-61.36363636,1.49E+13,3.67E+13,6.05E+13,8.51E+13,1.10E+14
187.6487521,-61.36363636,2.22E+13,5.10E+13,8.10E+13,1.12E+14,1.42E+14
187.6487521,-61.36363636,2.63E+13,5.82E+13,9.08E+13,1.24E+14,1.57E+14
187.6487521,-61.36363636,2.88E+13,6.24E+13,9.65E+13,1.31E+14,1.65E+14
187.6487521,-61.36363636,3.05E+13,6.51E+13,1.00E+14,1.35E+14,1.71E+14
187.6490789,-54.54545455,1.73E+13,4.27E+13,7.02E+13,9.87E+13,1.28E+14
187.6490789,-54.54545455,2.66E+13,6.09E+13,9.65E+13,1.33E+14,1.69E+14
187.6490789,-54.54545455,3.19E+13,7.04E+13,1.10E+14,1.50E+14,1.89E+14
187.6490789,-54.54545455,3.53E+13,7.64E+13,1.18E+14,1.60E+14,2.02E+14
187.6490789,-54.54545455,3.77E+13,8.04E+13,1.24E+14,1.67E+14,2.10E+14
187.6494412,-47.72727273,2.02E+13,4.96E+13,8.15E+13,1.15E+14,1.48E+14
187.6494412,-47.72727273,3.17E+13,7.24E+13,1.15E+14,1.58E+14,2.01E+14
187.6494412,-47.72727273,3.86E+13,8.50E+13,1.32E+14,1.80E+14,2.28E+14
187.6494412,-47.72727273,4.32E+13,9.33E+13,1.44E+14,1.95E+14,2.46E+14
187.6494412,-47.72727273,4.65E+13,9.91E+13,1.52E+14,2.06E+14,2.59E+14
187.6496484,-27.27272727,3.19E+13,7.79E+13,1.28E+14,1.79E+14,2.31E+14
187.6496484,-27.27272727,5.37E+13,1.22E+14,1.93E+14,2.65E+14,3.37E+14
187.6496484,-27.27272727,6.84E+13,1.51E+14,2.35E+14,3.19E+14,4.05E+14
187.6496484,-27.27272727,7.99E+13,1.73E+14,2.68E+14,3.63E+14,4.58E+14
187.6496484,-27.27272727,8.94E+13,1.92E+14,2.95E+14,4.00E+14,5.05E+14
187.6497534,-40.90909091,2.35E+13,5.77E+13,9.46E+13,1.33E+14,1.72E+14
187.6497534,-40.90909091,3.78E+13,8.61E+13,1.36E+14,1.87E+14,2.39E+14
187.6497534,-40.90909091,4.66E+13,1.03E+14,1.60E+14,2.17E+14,2.75E+14
187.6497534,-40.90909091,5.28E+13,1.14E+14,1.76E+14,2.38E+14,3.01E+14
187.6497534,-40.90909091,5.75E+13,1.22E+14,1.88E+14,2.54E+14,3.20E+14
187.6499035,-34.09090909,2.74E+13,6.71E+13,1.10E+14,1.54E+14,2.00E+14
187.6499035,-34.09090909,4.51E+13,1.02E+14,1.62E+14,2.22E+14,2.83E+14
187.6499035,-34.09090909,5.64E+13,1.24E+14,1.93E+14,2.63E+14,3.33E+14
187.6499035,-34.09090909,6.48E+13,1.40E+14,2.16E+14,2.93E+14,3.70E+14
187.6499035,-34.09090909,7.14E+13,1.52E+14,2.35E+14,3.17E+14,4.00E+14
187.6518898,-20.45454545,3.73E+13,9.10E+13,1.49E+14,2.09E+14,2.70E+14
187.6518898,-20.45454545,6.46E+13,1.47E+14,2.32E+14,3.19E+14,4.06E+14
187.6518898,-20.45454545,8.42E+13,1.86E+14,2.91E+14,3.97E+14,5.03E+14
187.6518898,-20.45454545,1.00E+14,2.19E+14,3.40E+14,4.62E+14,5.85E+14
187.6518898,-20.45454545,1.15E+14,2.48E+14,3.84E+14,5.22E+14,6.60E+14
187.7648119,-6.818181818,5.31E+13,1.30E+14,2.12E+14,2.97E+14,3.84E+14
187.7648119,-6.818181818,9.84E+13,2.25E+14,3.56E+14,4.90E+14,6.25E+14
187.7648119,-6.818181818,1.34E+14,2.99E+14,4.69E+14,6.41E+14,8.13E+14
187.7648119,-6.818181818,1.66E+14,3.65E+14,5.68E+14,7.74E+14,9.80E+14
187.7648119,-6.818181818,1.95E+14,4.25E+14,6.60E+14,8.96E+14,1.13E+15
187.8342874,-13.63636364,4.47E+13,1.09E+14,1.78E+14,2.49E+14,3.22E+14
187.8342874,-13.63636364,8.15E+13,1.86E+14,2.95E+14,4.05E+14,5.17E+14
187.8342874,-13.63636364,1.11E+14,2.48E+14,3.88E+14,5.30E+14,6.73E+14
187.8342874,-13.63636364,1.38E+14,3.03E+14,4.72E+14,6.43E+14,8.14E+14
187.8342874,-13.63636364,1.63E+14,3.55E+14,5.51E+14,7.48E+14,9.46E+14
187.9213558,37.64428272,1.88E+15,4.65E+15,7.83E+15,1.13E+16,1.49E+16
187.9213558,37.64428272,6.95E+15,1.71E+16,2.83E+16,4.00E+16,5.20E+16
187.9213558,37.64428272,1.46E+16,3.46E+16,5.58E+16,7.75E+16,9.95E+16
187.9213558,37.64428272,2.40E+16,5.51E+16,8.74E+16,1.20E+17,1.53E+17
187.9213558,37.64428272,3.45E+16,7.74E+16,1.21E+17,1.65E+17,2.10E+17
188.1417136,-150,3.79E+12,9.55E+12,1.59E+13,2.25E+13,2.94E+13
188.1417136,-150,3.89E+12,9.07E+12,1.45E+13,2.01E+13,2.57E+13
188.1417136,-150,3.58E+12,8.04E+12,1.26E+13,1.73E+13,2.19E+13
188.1417136,-150,3.27E+12,7.15E+12,1.11E+13,1.51E+13,1.91E+13
188.1417136,-150,2.99E+12,6.44E+12,9.92E+12,1.34E+13,1.69E+13
188.1457937,-143.1818182,3.84E+12,9.67E+12,1.61E+13,2.28E+13,2.97E+13
188.1457937,-143.1818182,3.96E+12,9.23E+12,1.48E+13,2.04E+13,2.61E+13
188.1457937,-143.1818182,3.66E+12,8.21E+12,1.29E+13,1.76E+13,2.24E+13
188.1457937,-143.1818182,3.36E+12,7.34E+12,1.14E+13,1.55E+13,1.96E+13
188.1457937,-143.1818182,3.08E+12,6.62E+12,1.02E+13,1.38E+13,1.74E+13
188.1523322,-136.3636364,3.98E+12,1.00E+13,1.67E+13,2.36E+13,3.08E+13
188.1523322,-136.3636364,4.17E+12,9.72E+12,1.55E+13,2.15E+13,2.75E+13
188.1523322,-136.3636364,3.90E+12,8.76E+12,1.38E+13,1.88E+13,2.39E+13
188.1523322,-136.3636364,3.61E+12,7.90E+12,1.23E+13,1.67E+13,2.11E+13
188.1523322,-136.3636364,3.34E+12,7.19E+12,1.11E+13,1.50E+13,1.89E+13
188.1592096,-129.5454545,4.23E+12,1.06E+13,1.77E+13,2.50E+13,3.26E+13
188.1592096,-129.5454545,4.53E+12,1.05E+13,1.69E+13,2.33E+13,2.98E+13
188.1592096,-129.5454545,4.32E+12,9.68E+12,1.52E+13,2.08E+13,2.64E+13
188.1592096,-129.5454545,4.05E+12,8.86E+12,1.38E+13,1.87E+13,2.37E+13
188.1592096,-129.5454545,3.79E+12,8.16E+12,1.26E+13,1.70E+13,2.15E+13
188.1651559,-122.7272727,4.58E+12,1.15E+13,1.91E+13,2.70E+13,3.51E+13
188.1651559,-122.7272727,5.05E+12,1.17E+13,1.88E+13,2.60E+13,3.32E+13
188.1651559,-122.7272727,4.92E+12,1.10E+13,1.73E+13,2.36E+13,3.00E+13
188.1651559,-122.7272727,4.70E+12,1.03E+13,1.59E+13,2.17E+13,2.74E+13
188.1651559,-122.7272727,4.46E+12,9.59E+12,1.48E+13,2.00E+13,2.53E+13
188.1697004,-115.9090909,5.04E+12,1.26E+13,2.09E+13,2.96E+13,3.86E+13
188.1697004,-115.9090909,5.75E+12,1.34E+13,2.14E+13,2.95E+13,3.77E+13
188.1697004,-115.9090909,5.74E+12,1.28E+13,2.02E+13,2.76E+13,3.50E+13
188.1697004,-115.9090909,5.58E+12,1.22E+13,1.89E+13,2.57E+13,3.26E+13
188.1697004,-115.9090909,5.38E+12,1.16E+13,1.79E+13,2.42E+13,3.05E+13
188.1728472,-109.0909091,5.63E+12,1.41E+13,2.33E+13,3.30E+13,4.29E+13
188.1728472,-109.0909091,6.66E+12,1.55E+13,2.47E+13,3.41E+13,4.36E+13
188.1728472,-109.0909091,6.81E+12,1.52E+13,2.39E+13,3.27E+13,4.15E+13
188.1728472,-109.0909091,6.74E+12,1.47E+13,2.29E+13,3.11E+13,3.93E+13
188.1728472,-109.0909091,6.60E+12,1.42E+13,2.19E+13,2.97E+13,3.75E+13
188.1748418,-102.2727273,6.36E+12,1.59E+13,2.63E+13,3.71E+13,4.83E+13
